問題発見日,記入者,ユニットコード,図品番,不具合内容,対策内容,発生タイミング,項目,設計回答日,設計回答者,完了予定日,図面修正完了日,対策品集合日,対策完了日,blank,SEで見切るべき,SEで見れない,設計未対応,発生タイミング,項目,サイレン,組付課名,管理番号,製作番号,基盤,設備名,日付差,対策完了日,担当組付課,機種コード,担当設計室
2025/3/13,辻本EX,,,減圧と真空引き・溶着と熱溶着こどば合わせてください,"減圧→真空引き
溶着→熱溶着
に統一します",ｼﾐｭﾚｰｼｮﾝ,要望,2025/3/13,藤田,2025/3/14,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,2,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,大気解放バルブは開き端原位置の方が良くないか？,"確認して他動作に影響なさそうなら修正します
開き端原位置に変更（SOLバルブ変更）の方向で検討進めます。5月末回答します。
→大気開放バルブを変更します、回路そのまま",ｼﾐｭﾚｰｼｮﾝ,要望,,荒巻,2025/6/2,,,2025/6/2,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,57,2025/6/2,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,"真空バルブポンプ１,2セレクト連続でも操作できるのは問題ないか？黄枠？",連続中は操作できないようにします,ｼﾐｭﾚｰｼｮﾝ,懸念事項,2025/3/21,片山,,,,2025/5/9,,,,,ｼﾐｭﾚｰｼｮﾝ,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,86,2025/7/11,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,非常停止状態でしか操作できないボタン類は運転準備On時でもグレーアウトしてないがOK?,"保全画面のモード等はボタンをグレーアウト
させる事が出来ません。JETEKTソフト仕様
相談させてください",ｼﾐｭﾚｰｼｮﾝ,懸念事項,2025/3/21,片山,2025/3/21,,,2025/3/21,,,,,ｼﾐｭﾚｰｼｮﾝ,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,6,2025/3/21,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,加工サイクル中ランプ無し,ランプ追加します,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,ランプに1stパレット在席確認がない,ランプ追加します,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,品確モード・NGワークモードは条件によってグレーアウトさせなくても良いか？,"ﾓｰﾄﾞ系は一律グレーアウトできないﾎﾞﾀﾝ
になっております。",ｼﾐｭﾚｰｼｮﾝ,懸念事項,2025/3/21,片山,2025/3/21,,,2025/3/21,,,,,ｼﾐｭﾚｰｼｮﾝ,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,6,2025/3/21,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,電極交換モードで連続がかかり途中異常停止する,"電極交換ﾓｰﾄﾞ入りでは
連続、各個生産ｻｲｸﾙは入らない様に回路修正",ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/14,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,2stパレット在席確認ランプ点灯条件おかしい,点灯条件回路修正します。,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/14,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,ヒーター切でも上ヒータのオートチューニング入る,ヒータ入りを監視するよう回路修正,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/5/20,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,昇温サイクルタイムオーバー出ない,回路修正致しました。,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/14,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,ヒーター下限異常出ない（温度低下）,回路修正致しました。,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/14,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,ヒーター上限異常リセットできない,回路修正致しました。,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/13,藤田,2025/3/14,,,2025/3/14,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/14,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,搬送系パレット在席確認センサOFFチェック異常なし,"例：1STのパレット在席センサがONしっぱなしの
場合、プッシュプル搬送タイムオーバーを発報させ
２STのセンサONと1STのセンサOFFを監視するように回路修正
OFFチェック異常として出してほしい
→号口では全設備導入予定",ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/5/7,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,3,2025/3/18,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,サーボ寸動でｿﾌﾄリミット異常時発生中異常の中に連続中断が表示される,異常の条件がわかるようにRSでのみ表示,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,3,2025/3/18,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,各個時大気解放後大気解放バルブ閉じでチャンバ扉開ける,"大気解放ﾊﾞﾙﾌﾞが閉じていても､チャンバ内が
大気圧であれば開けれるようにしてあります。
扉開く際に負圧が発生するため大気解放バルブは開いていてほしい",ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/5/20,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,3,2025/3/18,QEE33,ZL1523,QE760
2025/3/14,辻本EX,,,溶着完了後出口扉上昇した状態で搬送キャリア上昇できる,再度再現時見せて頂けると助かります泣,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,3,2025/3/18,QEE33,ZL1523,QE760
2025/3/17,辻本EX,,,電極部弾性体パレット搬入サイクル停止ボタン効かない,回路修正いたしました,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,2,2025/3/18,QEE33,ZL1523,QE760
2025/3/17,辻本EX,,,電極部弾性体交換加圧板交換位置移動サイクル起動ボタンフリッカするがモデル動かない,回路修正いたしました,ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,2,2025/3/18,QEE33,ZL1523,QE760
2025/3/17,辻本EX,,,保全画面のヒータ入切から電極交換モード入切までどのモードが入なのかわからない,"※補足
保全ﾓｰﾄﾞが一つでも入っている場合は
連続セレクトにした際、総合異常がフリッカいたします",ｼﾐｭﾚｰｼｮﾝ,要望,,,,,,2025/7/1,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,85,2025/7/11,QEE33,ZL1523,QE760
2025/3/17,辻本EX,,,14,"加圧サイクルでは個別の指示で動作させている
為､フリッカいたしません。フリッカさせてください",ｼﾐｭﾚｰｼｮﾝ,設計不良,2025/3/18,藤田,2025/3/18,,,2025/5/29,,,,,ｼﾐｭﾚｰｼｮﾝ,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,2,2025/3/18,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,補助ローラ後退端原位置にした方が何かと都合が良い,"確認して他動作に影響なさそうなら修正します
後退端原位置に変更します。",ｼﾐｭﾚｰｼｮﾝ,要望,2025/5/9,荒巻,2025/5/30,,,2025/6/9,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,84,2025/7/11,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,1st位置決め抜き端を原位置にしてください（サイクル線図）,"確認して他動作に影響なさそうなら修正します
⇒サイクル線図修正",ｼﾐｭﾚｰｼｮﾝ,要望,,荒巻,2025/9/30,,,,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,中,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,141,2025/9/30,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,弾性体交換サイクルの起動条件にヒータ切とヒータ温度50℃以下の条件を追加した方が良くないか？,"織り込み済み。固定値50度比較
操作盤等での変更不可",ｼﾐｭﾚｰｼｮﾝ,懸念事項,,,,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,84,2025/7/11,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,電極部弾性体交換パレット移動サイクルを起動させたいときに電極部弾性体パレット搬入サイクルも起動させられる,"後工程も各個操作で引き取り予定
250508パレットはNGセットで払い出し",ｼﾐｭﾚｰｼｮﾝ,要望,,,,,,2025/4/15,,,,,ｼﾐｭﾚｰｼｮﾝ,要望,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,84,2025/7/11,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,"電極部弾性体交換パレット搬出サイクル時後工程に空パレット送る際の後工程の状態はどんな状態？
後工程に弾性体交換サイクルの信号必要？","後工程も各個操作で引き取り予定
250509パレットはNGセットで払い出し
手順書荒巻SNが作成",ｼﾐｭﾚｰｼｮﾝ,懸念事項,2025/5/9,荒巻,2025/6/4,,,2025/6/4,,,,,ｼﾐｭﾚｰｼｮﾝ,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,57,2025/6/4,QEE33,ZL1523,QE760
2025/3/20,辻本EX,,,"チャンバ内パレット無し時
拘束させるとローセル下限異常発報する
加圧全軸に該当","チャンバー内ワーク有無を監視して
異常が発報しない様にします。",各個,設計不良,,,,,,2025/5/19,,,,,各個,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,82,2025/7/11,QEE33,ZL1523,QE760
2025/3/25,辻本EX,,,出入口扉上昇時トルク制限到達異常発報するが軸は上昇し続ける,"ﾄﾙｸ制限異常は連続切りに通常は該当しますが変更は可能です。ただ過負荷と役割が
被ってしまうかもしれません。→現状とする",造り込み,懸念事項,,,,,,2025/3/25,,,,,造り込み,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,79,2025/7/11,QEE33,ZL1523,QE760
2025/3/25,辻本EX,,,設定画面　扉閉めトルク上下限設定あるが機能してない,回路修正,造り込み,,2025/3/25,藤田,2025/3/25,,,2025/3/25,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/25,QEE33,ZL1523,QE760
2025/3/25,辻本EX,,,プッシュプル搬送サイクルタイムオーバーの履歴は残るが異常の発報しない,回路修正,造り込み,,2025/3/25,藤田,2025/3/25,,,2025/3/25,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/25,QEE33,ZL1523,QE760
2025/3/25,辻本EX,,,チャンバ搬入中サイクルタイムオーバー発報しない,回路修正,造り込み,,2025/3/25,藤田,2025/3/25,,,2025/3/25,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,1,2025/3/25,QEE33,ZL1523,QE760
2025/3/26,辻本EX,,,リードSW　offチェック異常、確認不良、動作不良時発報しない,回路修正,造り込み,,,,,,,2025/4/15,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,78,2025/7/11,QEE33,ZL1523,QE760
2025/3/25,辻本EX,,,後工程の補助ローラ、プッシュプル侵入時のI/Lなし,センサ追加,造り込み,仕様未確定,2025/3/25,荒巻,2025/9/30,,,,,,,,造り込み,仕様未確定,中,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,136,2025/9/30,QEE33,ZL1523,QE760
2025/3/18,辻本EX,,,前工程とのロケータブロック3Dモデルと違うものがついている（寸足らず）,巻き替え品手配,据付,ポカミス,2025/3/18,荒巻,2025/6/13,,2025/6/9,2025/6/11,,,,,据付,ポカミス,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,64,2025/6/13,QEE33,ZL1523,QE760
2025/4/2,辻本EX,ZZL273,,"大気開放バルブOリング嚙み込み、リーク発生
機器選定ミスってない？",バルブ変更します,造り込み,設計不良,2025/5/9,荒巻,2025/9/30,,,,,,,,造り込み,設計不良,中,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,130,2025/9/30,QEE33,ZL1523,QE760
2025/4/2,辻本EX,ZPA115,,真空ポンプ冷却配管水漏れ,シール材をテープからボンドに変更して様子見,造り込み,組付不良,,,2025/4/3,,,2025/4/15,,,,,造り込み,組付不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,2,2025/4/3,QEE33,ZL1523,QE760
2025/4/7,藤田,,,"厚み検査装置、ラミ減圧非常停止解除で
動力が復帰するがよいか？",減圧非常停止解除で動力供給されるが指令は切れている為プッシュプルは動き出さないので問題ないです,いじわる異常処置確認,仕様未確定,2025/4/25,片山,2025/4/25,,,2025/4/25,,,,,いじわる異常処置確認,仕様未確定,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,15,2025/4/25,QEE33,ZL1523,QE760
2025/4/7,藤田,,,"前後工程電源切り状態、自工程安全PLC工程間
通信異常発生中にて
前後工程を電源を入れ、自工程の異常リセットを
したとき、再度通信異常が発報する？","回路修正しました。
NanoSafety立ち上がり完了まで
異常監視を遅延←革新共通",いじわる異常処置確認,設計不良,,,,,,2025/5/9,,,,,いじわる異常処置確認,設計不良,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,70,2025/7/11,QEE33,ZL1523,QE760
2025/4/7,辻本EX,,,後工程ガイドローラ（補助ローラ）ハードストッパに当たる前に自工程にあたる,後工程にて対応,造り込み,検討不足,2025/5/9,荒巻,,,,,,,,,造り込み,検討不足,中,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,70,2025/7/11,QEE33,ZL1523,QE760
2025/4/7,辻本EX,,,自工程搬出側から後工程コンベア内に侵入できる,後工程側でカバー追加,造り込み,検討不足,,,2025/5/7,,,2025/5/7,,,,,造り込み,検討不足,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,23,2025/5/7,QEE33,ZL1523,QE760
2025/4/7,藤田,,,"厚み検査装置と全く同じ動作をする軸で
ﾌﾟｯｼｭﾌﾟﾙ上下、位置決め、ストッパ､搬送ｺﾝﾍﾞｱ
名称がラミ減と違う。ASS修正？","実機はどちらも変更しません
次機で名称合うように後工程と協議します",造り込み,検討不足,,,,,,2025/5/7,,,,,造り込み,検討不足,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,70,2025/7/11,QEE33,ZL1523,QE760
2025/4/15,辻本EX,,,大気開放バルブ弁体Oリング交換時バルブ全体を取り外さないと交換できない,"バルブ取付角度変更→
現物に合わせて3Dモデル修正してください",造り込み,検討不足,2025/5/9,岩本,2025/6/2,2025/6/5,,2025/6/11,,,,,造り込み,検討不足,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,64,2025/7/11,QEE33,ZL1523,QE760
2025/4/15,辻本EX,,,真空引きバルブ・大気開放バルブ　内部で金属が当たり発塵しているが問題ないか？,"確認します
真空引き側問題なし、大気開放ｇはバルブ変更",造り込み,懸念事項,2025/5/9,荒巻,2025/6/30,,,2025/7/1,,,,,造り込み,懸念事項,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,55,2025/6/30,QEE33,ZL1523,QE760
2025/4/21,辻本EX,,,1stにパレット入ってこなくても後工程にパレットが出ていく,"１ｓｔにパレットが入ってくる条件は前工程搬出可と次工程搬入可が揃うことなので、こことは関係なく自工程搬出可と後工程搬入可が揃ってるなら出て行ってOKです。
現状でOK",造り込み,,,荒巻,2025/4/25,,,2025/4/25,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,5,2025/4/25,QEE33,ZL1523,QE760
2025/4/21,辻本EX,,,本来標準手持ちは1stだが連続切で1stで止まらずチャンバ内で加工完了して連続切れる,"連続切後に入ってきたワークは1stで止まる必要があるが、既に1stにいる状態で連続切りをした＆チャンバー内が空いてるなら移動して加工、フルワークまでもっていって止まるのが正解。この時サイクルはワークを引き込むまでになってるので前工程が搬出可なら１ｓｔにもワークは引き込む
現状でOK",造り込み,,,荒巻,2025/4/25,,,2025/4/25,,,,,造り込み,,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,5,2025/4/25,QEE33,ZL1523,QE760
2025/4/21,辻本EX,,,各個サイクルでQR読み取らない,回路修正,造り込み,ポカミス,,,,,,2025/4/21,,,,,造り込み,ポカミス,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,60,2025/7/11,QEE33,ZL1523,QE760
2025/5/6,辻本EX,,,操作盤全完了ランプ点灯してるのに加工完了ランプ消灯している（全完了内の加工完了条件と加工完了単体の条件が違う）,回路修正,造り込み,ポカミス,,,,,,2025/5/15,,,,,造り込み,ポカミス,,第1組付課,５FB1920,21045,KAMB0022,ラミ減圧封止,49,2025/7/11,QEE33,ZL1523,QE760
